datetime,coordinates,model,model elevation,utc_offset,temperature,dewpoint_temperature,relative_humidity,surface_pressure,direct_normal_solar_radiation,surface_diffuse_solar_radiation,surface_solar_radiation,surface_thermal_radiation,wind_speed,wind_direction,total_cloud_cover,total_precipitation,snow_depth,pv_power_watts
2023-01-01 00:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.43,12.74,0.9,98852.98,27.02,58.25,64.6,358.79,3.54,172.71,1.0,0.61,0.0,7695.107
2023-01-01 01:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.26,12.61,0.9,98703.21,12.08,14.12,14.86,354.61,4.39,163.34,1.0,0.85,0.0,1779.775
2023-01-01 02:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.2,12.48,0.89,98634.02,0.0,0.0,0.0,356.7,4.73,158.15,1.0,0.98,0.0,0.0
2023-01-01 03:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.94,12.19,0.89,98498.8,0.0,0.0,0.0,360.43,4.96,168.87,1.0,1.57,0.0,0.0
2023-01-01 04:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.71,12.45,0.92,98492.18,0.0,0.0,0.0,354.09,5.1,184.54,1.0,2.29,0.0,0.0
2023-01-01 05:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.78,12.47,0.92,98437.77,0.0,0.0,0.0,360.69,5.05,183.35,1.0,3.74,0.0,0.0
2023-01-01 06:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.82,12.77,0.93,98357.6,0.0,0.0,0.0,366.06,5.38,170.8,1.0,5.99,0.0,0.0
2023-01-01 07:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.04,13.05,0.94,98259.24,0.0,0.0,0.0,370.1,6.71,176.68,1.0,6.89,0.0,0.0
2023-01-01 08:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.91,13.06,0.95,98207.47,0.0,0.0,0.0,372.98,6.17,199.74,1.0,5.29,0.0,0.0
2023-01-01 09:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.31,12.13,0.93,98121.73,0.0,0.0,0.0,366.82,4.42,230.52,0.96,1.56,0.0,0.0
2023-01-01 10:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.01,10.7,0.92,98126.79,0.0,0.0,0.0,349.78,2.52,228.78,0.38,0.15,0.0,0.0
2023-01-01 11:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,11.77,10.29,0.91,98089.31,0.0,0.0,0.0,341.2,1.93,218.63,0.43,0.04,0.0,0.0
2023-01-01 12:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.62,9.14,0.91,98076.76,0.0,0.0,0.0,300.41,1.97,252.9,0.62,0.06,0.0,0.0
2023-01-01 13:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.96,9.16,0.89,98087.63,0.0,0.0,0.0,312.38,1.12,305.5,0.59,0.04,0.0,0.0
2023-01-01 14:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.76,8.93,0.88,98142.97,0.0,0.0,0.0,325.23,0.6,288.01,0.65,0.0,0.0,0.0
2023-01-01 15:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.94,8.54,0.85,98197.26,0.0,0.0,0.0,311.76,0.73,299.57,0.64,0.0,0.0,0.0
2023-01-01 16:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,11.32,8.67,0.84,98221.86,198.79,17.58,34.25,307.16,1.1,309.35,0.62,0.09,0.0,4140.788
2023-01-01 17:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.44,8.91,0.79,98250.27,201.12,64.12,115.36,341.33,1.48,300.25,0.53,0.07,0.0,13779.86
2023-01-01 18:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.15,8.9,0.75,98284.02,380.26,94.78,244.41,313.24,2.39,282.33,0.34,0.09,0.0,28752.46
2023-01-01 19:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.8,9.24,0.74,98280.35,545.72,120.53,388.18,315.5,3.33,274.46,0.36,0.16,0.0,44907.74
2023-01-01 20:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.32,9.57,0.73,98197.33,463.34,169.36,419.18,322.26,4.16,275.8,0.34,0.2,0.0,48244.36
2023-01-01 21:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.77,8.65,0.67,98111.25,604.74,131.39,455.69,296.72,4.48,275.97,0.4,0.16,0.0,52160.72
2023-01-01 22:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.7,8.02,0.64,98131.0,629.57,100.86,404.29,300.42,4.05,289.11,0.4,0.15,0.0,46529.2
2023-01-01 23:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.18,7.14,0.63,98152.98,597.74,87.97,315.07,314.73,3.53,298.7,0.27,0.1,0.0,36659.62
2023-01-02 00:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.24,7.6,0.64,98198.77,554.93,59.2,190.81,306.92,2.75,299.85,0.2,0.23,0.0,22468.89
2023-01-02 01:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.04,7.49,0.69,98221.88,325.1,16.48,37.07,292.06,2.05,283.16,0.06,0.02,0.0,4451.191
2023-01-02 02:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.71,7.55,0.71,98323.96,0.0,0.0,0.0,297.98,2.48,292.38,0.06,0.0,0.0,0.0
2023-01-02 03:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,11.72,6.51,0.7,98389.81,0.0,0.0,0.0,279.35,1.92,315.04,0.04,0.0,0.0,0.0
2023-01-02 04:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.78,6.34,0.74,98464.79,0.0,0.0,0.0,274.36,1.9,328.38,0.04,0.0,0.0,0.0
2023-01-02 05:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.41,6.2,0.75,98469.04,0.0,0.0,0.0,272.15,1.55,342.31,0.01,0.0,0.0,0.0
2023-01-02 06:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,9.89,6.03,0.77,98501.27,0.0,0.0,0.0,272.92,1.37,356.02,0.02,0.0,0.0,0.0
2023-01-02 07:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,9.71,5.06,0.73,98540.58,0.0,0.0,0.0,262.9,1.24,343.4,0.0,0.0,0.0,0.0
2023-01-02 08:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,9.25,5.37,0.77,98605.0,0.0,0.0,0.0,263.83,1.31,349.83,0.0,0.0,0.0,0.0
2023-01-02 09:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,7.87,4.19,0.78,98598.37,0.0,0.0,0.0,259.33,1.32,359.78,0.03,0.0,0.0,0.0
2023-01-02 10:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,7.74,3.54,0.75,98653.41,0.0,0.0,0.0,256.23,1.5,18.14,0.0,0.0,0.0,0.0
2023-01-02 11:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,6.98,2.8,0.75,98670.16,0.0,0.0,0.0,260.51,1.56,20.61,0.05,0.0,0.0,0.0
2023-01-02 12:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,6.2,2.43,0.77,98685.22,0.0,0.0,0.0,264.24,1.9,31.02,0.07,0.0,0.0,0.0
2023-01-02 13:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,6.25,2.58,0.77,98723.36,0.0,0.0,0.0,267.63,2.08,39.27,1.0,0.0,0.0,0.0
2023-01-02 14:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,6.57,2.57,0.76,98781.1,0.0,0.0,0.0,270.43,2.05,45.96,1.0,0.0,0.0,0.0
2023-01-02 15:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,6.67,3.01,0.77,98824.13,0.0,0.0,0.0,277.32,1.58,49.27,1.0,0.0,0.0,0.0
2023-01-02 16:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,7.44,3.73,0.77,98908.54,198.52,29.44,46.0,272.86,1.45,38.3,1.0,0.0,0.0,5637.236
2023-01-02 17:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,9.9,5.32,0.73,99006.8,191.85,107.38,156.24,281.21,1.32,62.96,0.47,0.0,0.0,18772.12
2023-01-02 18:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,11.57,5.13,0.65,99051.09,232.0,176.34,267.69,296.98,1.51,123.6,1.0,0.0,0.0,31614.02
2023-01-02 19:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.22,5.02,0.61,99043.54,505.41,172.07,420.3,290.81,1.81,156.41,1.0,0.0,0.0,48773.86
2023-01-02 20:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.66,5.26,0.61,99017.28,171.81,259.83,352.66,311.5,1.85,183.29,1.0,0.0,0.0,41127.49
2023-01-02 21:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.27,5.29,0.58,98965.14,39.64,244.13,265.45,320.9,1.89,182.39,1.0,0.0,0.0,31148.73
2023-01-02 22:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.64,5.86,0.63,98976.7,77.9,216.56,254.25,325.52,1.46,167.2,1.0,0.0,0.0,29940.92
2023-01-02 23:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.43,6.13,0.65,98934.23,79.59,162.43,192.84,324.55,1.6,135.83,0.99,0.0,0.0,22863.99
2023-01-03 00:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.21,6.49,0.68,98950.48,6.31,70.26,71.77,335.17,1.19,165.64,1.0,0.04,0.0,8616.566
2023-01-03 01:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.08,7.51,0.74,99107.94,1.42,17.25,17.34,334.26,1.37,238.28,1.0,0.13,0.0,2093.697
2023-01-03 02:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,11.54,8.05,0.79,99104.95,0.0,0.0,0.0,331.09,1.62,177.02,1.0,0.17,0.0,0.0
2023-01-03 03:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.84,8.19,0.84,99055.16,0.0,0.0,0.0,330.37,2.21,141.76,1.0,0.12,0.0,0.0
2023-01-03 04:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.82,7.95,0.82,99072.81,0.0,0.0,0.0,324.57,2.04,108.59,0.92,0.1,0.0,0.0
2023-01-03 05:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.57,8.09,0.85,99089.86,0.0,0.0,0.0,326.37,2.0,99.35,0.67,0.56,0.0,0.0
2023-01-03 06:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.48,7.87,0.84,99104.08,0.0,0.0,0.0,313.57,1.63,92.97,0.87,0.02,0.0,0.0
2023-01-03 07:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.34,7.99,0.85,99139.23,0.0,0.0,0.0,323.37,1.57,95.33,0.88,0.38,0.0,0.0
2023-01-03 08:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.06,7.87,0.86,99115.56,0.0,0.0,0.0,321.49,1.56,96.69,0.88,0.54,0.0,0.0
2023-01-03 09:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,9.11,7.54,0.9,99082.78,0.0,0.0,0.0,340.75,1.72,92.52,0.99,0.41,0.0,0.0
2023-01-03 10:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,9.0,8.2,0.95,99128.28,0.0,0.0,0.0,348.89,2.59,79.78,1.0,0.27,0.0,0.0
2023-01-03 11:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,9.11,8.08,0.93,99079.39,0.0,0.0,0.0,352.52,3.26,71.1,1.0,0.17,0.0,0.0
2023-01-03 12:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,9.39,8.1,0.92,99088.04,0.0,0.0,0.0,353.15,2.88,74.32,1.0,0.19,0.0,0.0
2023-01-03 13:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,9.26,7.79,0.9,99086.09,0.0,0.0,0.0,351.83,3.0,75.45,1.0,0.24,0.0,0.0
2023-01-03 14:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,9.41,7.72,0.89,99085.49,0.0,0.0,0.0,355.99,3.43,74.34,0.99,0.24,0.0,0.0
2023-01-03 15:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.39,8.23,0.86,99137.61,0.0,0.0,0.0,357.52,3.43,74.41,1.0,0.2,0.0,0.0
2023-01-03 16:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.57,8.41,0.86,99188.01,2.11,8.7,8.88,359.18,3.33,74.78,1.0,0.26,0.0,1079.237
2023-01-03 17:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,11.08,8.9,0.86,99248.71,0.84,24.72,24.94,362.11,3.11,80.49,1.0,0.2,0.0,3020.643
2023-01-03 18:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,11.79,9.58,0.86,99299.77,2.76,81.73,82.82,364.17,3.19,89.08,1.0,0.21,0.0,9948.684
2023-01-03 19:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.6,10.33,0.86,99283.05,1.53,72.74,73.49,360.51,3.87,95.63,1.0,0.06,0.0,8808.428
2023-01-03 20:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.89,10.69,0.86,99197.31,2.8,65.28,66.79,366.46,3.96,98.8,1.0,0.02,0.0,8001.61
2023-01-03 21:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.74,11.4,0.86,99129.96,7.11,131.35,135.18,368.96,3.88,99.02,1.0,0.0,0.0,16035.73
2023-01-03 22:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.67,11.56,0.87,99091.02,5.36,72.58,75.18,370.9,3.49,99.69,1.0,0.01,0.0,8972.525
2023-01-03 23:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.86,11.56,0.86,99108.56,43.2,107.69,124.29,368.46,3.17,110.09,1.0,0.08,0.0,14752.61
2023-01-04 00:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.79,11.44,0.86,99147.51,10.13,56.4,58.85,369.31,3.01,107.27,1.0,0.02,0.0,7031.388
2023-01-04 01:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.61,11.57,0.87,99119.44,9.2,9.89,10.52,365.78,2.93,103.69,1.0,0.01,0.0,1263.646
2023-01-04 02:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.6,11.69,0.88,99180.78,0.0,0.0,0.0,365.21,2.93,100.88,1.0,0.02,0.0,0.0
2023-01-04 03:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.41,11.71,0.89,99244.34,0.0,0.0,0.0,365.08,2.72,96.61,1.0,0.0,0.0,0.0
2023-01-04 04:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.47,11.76,0.89,99280.4,0.0,0.0,0.0,364.8,2.81,90.48,1.0,0.01,0.0,0.0
2023-01-04 05:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.57,11.92,0.9,99320.51,0.0,0.0,0.0,367.26,3.0,92.49,1.0,0.03,0.0,0.0
2023-01-04 06:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.39,11.97,0.91,99309.28,0.0,0.0,0.0,356.93,3.06,97.56,1.0,0.07,0.0,0.0
2023-01-04 07:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.4,12.0,0.91,99324.37,0.0,0.0,0.0,353.85,2.77,90.29,1.0,0.07,0.0,0.0
2023-01-04 08:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.32,12.19,0.93,99345.11,0.0,0.0,0.0,373.97,2.94,86.99,1.0,0.07,0.0,0.0
2023-01-04 09:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.11,12.09,0.94,99288.05,0.0,0.0,0.0,374.31,3.16,84.58,1.0,0.08,0.0,0.0
2023-01-04 10:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.35,12.59,0.95,99327.82,0.0,0.0,0.0,373.72,1.73,59.0,1.0,0.03,0.0,0.0
2023-01-04 11:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.32,12.38,0.94,99296.63,0.0,0.0,0.0,373.33,1.99,70.73,1.0,0.06,0.0,0.0
2023-01-04 12:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.34,12.35,0.94,99242.5,0.0,0.0,0.0,375.65,2.73,71.9,1.0,0.14,0.0,0.0
2023-01-04 13:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.25,12.44,0.95,99208.85,0.0,0.0,0.0,356.52,2.84,92.81,1.0,0.13,0.0,0.0
2023-01-04 14:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.42,12.61,0.95,99276.98,0.0,0.0,0.0,366.22,2.94,92.83,1.0,0.13,0.0,0.0
2023-01-04 15:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.69,12.88,0.95,99320.08,0.0,0.0,0.0,369.26,3.29,90.58,1.0,0.19,0.0,0.0
2023-01-04 16:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.95,13.02,0.94,99366.85,19.01,11.29,12.86,374.26,3.34,97.44,1.0,0.22,0.0,1542.366
2023-01-04 17:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.53,13.19,0.92,99443.45,20.79,60.12,65.42,374.75,3.57,105.73,1.0,0.17,0.0,7789.158
2023-01-04 18:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.97,13.39,0.9,99449.94,2.04,80.04,80.84,377.21,4.15,113.45,0.99,0.37,0.0,9594.426
2023-01-04 19:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,15.57,13.54,0.88,99425.05,63.14,122.76,153.88,374.03,4.2,121.92,1.0,0.54,0.0,18091.39
2023-01-04 20:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,15.42,13.3,0.87,99385.04,27.04,49.09,63.77,375.05,4.64,136.43,1.0,1.42,0.0,7567.806
2023-01-04 21:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,15.25,13.61,0.9,99294.46,12.93,67.62,74.62,375.19,4.08,145.96,1.0,1.01,0.0,8851.937
2023-01-04 22:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,15.33,13.71,0.9,99234.03,24.38,97.63,109.52,374.53,3.61,143.56,0.98,0.47,0.0,12944.03
2023-01-04 23:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,15.47,13.63,0.89,99213.95,232.7,70.44,160.42,350.7,3.25,147.61,0.94,0.21,0.0,18855.6
2023-01-05 00:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,15.38,12.89,0.85,99172.03,411.31,52.65,153.19,342.7,3.02,148.32,0.89,0.32,0.0,18024.87
2023-01-05 01:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,15.06,12.8,0.86,99201.86,209.99,11.5,26.38,330.91,3.09,154.5,0.93,0.21,0.0,3146.317
2023-01-05 02:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.68,12.8,0.88,99202.83,0.0,0.0,0.0,330.38,3.57,155.12,1.0,0.2,0.0,0.0
2023-01-05 03:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.55,12.82,0.89,99204.07,0.0,0.0,0.0,353.02,3.85,160.62,1.0,0.13,0.0,0.0
2023-01-05 04:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.5,12.41,0.87,99224.36,0.0,0.0,0.0,358.17,4.31,169.95,0.94,0.37,0.0,0.0
2023-01-05 05:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.49,12.56,0.88,99265.01,0.0,0.0,0.0,362.44,3.82,182.64,0.92,0.77,0.0,0.0
2023-01-05 06:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.34,12.49,0.89,99291.45,0.0,0.0,0.0,344.82,3.09,172.25,0.76,0.92,0.0,0.0
2023-01-05 07:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.07,12.1,0.88,99285.97,0.0,0.0,0.0,337.99,3.11,151.33,0.53,0.41,0.0,0.0
2023-01-05 08:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.96,12.16,0.89,99227.36,0.0,0.0,0.0,340.82,3.42,130.51,0.34,0.15,0.0,0.0
2023-01-05 09:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.32,11.79,0.9,99228.32,0.0,0.0,0.0,345.71,2.64,135.15,0.78,0.23,0.0,0.0
2023-01-05 10:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,11.97,10.74,0.92,99247.18,0.0,0.0,0.0,338.7,3.73,131.99,0.95,0.72,0.0,0.0
2023-01-05 11:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.15,10.73,0.91,99149.76,0.0,0.0,0.0,335.68,4.98,130.69,0.93,1.34,0.0,0.0
2023-01-05 12:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.3,10.7,0.9,99110.87,0.0,0.0,0.0,348.03,5.51,141.72,0.99,1.26,0.0,0.0
2023-01-05 13:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.42,10.65,0.89,99060.9,0.0,0.0,0.0,352.04,5.65,132.03,0.99,2.06,0.0,0.0
2023-01-05 14:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.36,10.67,0.89,99050.83,0.0,0.0,0.0,355.58,5.79,132.16,0.97,3.01,0.0,0.0
2023-01-05 15:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.43,10.85,0.9,99081.26,0.0,0.0,0.0,356.08,5.58,139.52,1.0,2.93,0.0,0.0
2023-01-05 16:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.46,11.09,0.91,99111.58,19.61,4.52,6.15,356.3,5.49,143.55,1.0,3.41,0.0,742.2907
2023-01-05 17:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.72,11.52,0.92,99138.33,21.21,42.88,48.29,355.79,5.51,155.68,1.0,2.59,0.0,5799.313
2023-01-05 18:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.29,12.23,0.93,99205.0,6.21,55.44,57.89,363.68,5.9,178.54,1.0,2.81,0.0,6930.641
2023-01-05 19:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.88,12.86,0.94,99200.93,4.44,38.73,40.93,371.68,4.93,206.42,0.79,4.1,0.0,4897.05
2023-01-05 20:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.91,12.95,0.88,99172.5,293.91,167.62,327.59,343.73,3.88,235.14,0.47,0.35,0.0,37959.2
2023-01-05 21:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,15.58,12.12,0.8,99168.69,349.32,153.29,342.96,348.47,4.37,249.97,0.69,1.25,0.0,39573.87
2023-01-05 22:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,15.21,10.42,0.73,99151.65,516.91,121.51,374.82,319.38,3.51,238.85,0.66,1.55,0.0,43176.63
2023-01-05 23:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,15.16,10.81,0.75,99186.48,547.15,88.38,301.28,303.8,3.44,242.17,0.62,1.31,0.0,34967.06
2023-01-06 00:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.83,11.21,0.79,99269.12,409.62,53.11,154.3,326.26,2.72,243.71,0.46,0.25,0.0,18192.55
2023-01-06 01:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.63,10.2,0.8,99293.24,225.73,15.66,32.24,316.44,1.76,258.94,0.38,0.32,0.0,3864.268
2023-01-06 02:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,13.45,10.39,0.82,99429.94,0.0,0.0,0.0,308.28,1.1,296.1,0.4,0.01,0.0,0.0
2023-01-06 03:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.39,10.0,0.85,99514.67,0.0,0.0,0.0,303.86,0.39,274.12,0.3,0.0,0.0,0.0
2023-01-06 04:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,11.52,9.32,0.86,99591.89,0.0,0.0,0.0,289.85,0.46,99.21,0.09,0.0,0.0,0.0
2023-01-06 05:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.21,8.25,0.88,99654.28,0.0,0.0,0.0,271.56,0.7,110.8,0.07,0.0,0.0,0.0
2023-01-06 06:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.54,8.38,0.87,99723.11,0.0,0.0,0.0,278.56,0.98,84.19,0.1,0.0,0.0,0.0
2023-01-06 07:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.53,8.45,0.87,99733.74,0.0,0.0,0.0,284.13,0.87,46.92,0.32,0.0,0.0,0.0
2023-01-06 08:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.21,8.55,0.89,99736.71,0.0,0.0,0.0,276.47,1.16,35.72,0.55,0.0,0.0,0.0
2023-01-06 09:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,9.33,7.98,0.91,99684.95,0.0,0.0,0.0,287.66,1.4,32.33,0.65,0.0,0.0,0.0
2023-01-06 10:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,7.21,6.65,0.96,99720.44,0.0,0.0,0.0,295.96,1.15,19.42,0.77,0.0,0.0,0.0
2023-01-06 11:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,7.17,6.39,0.95,99705.36,0.0,0.0,0.0,294.77,1.33,22.44,0.8,0.0,0.0,0.0
2023-01-06 12:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,6.5,5.73,0.95,99670.49,0.0,0.0,0.0,302.47,1.23,16.88,0.96,0.0,0.0,0.0
2023-01-06 13:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,6.71,5.88,0.94,99671.24,0.0,0.0,0.0,300.75,1.4,15.41,0.96,0.0,0.0,0.0
2023-01-06 14:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,6.58,5.72,0.94,99706.97,0.0,0.0,0.0,278.97,1.66,19.78,0.97,0.0,0.0,0.0
2023-01-06 15:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,6.93,5.49,0.91,99745.78,0.0,0.0,0.0,279.33,1.64,24.2,0.97,0.0,0.0,0.0
2023-01-06 16:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,7.74,6.23,0.9,99777.44,304.97,25.97,51.18,277.26,1.54,31.25,0.81,0.0,0.0,6261.926
2023-01-06 17:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,10.2,7.68,0.84,99823.99,503.95,71.64,200.27,276.28,1.15,45.61,0.44,0.0,0.0,23933.25
2023-01-06 18:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,12.38,8.1,0.75,99868.21,633.51,104.31,355.11,288.31,0.49,81.16,0.26,0.0,0.0,41448.95
2023-01-06 19:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,14.02,7.31,0.64,99847.45,858.26,76.85,501.67,279.54,0.11,271.91,0.37,0.0,0.0,57331.65
2023-01-06 20:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,15.23,6.89,0.57,99778.97,872.96,85.88,562.35,280.64,0.95,270.24,0.37,0.0,0.0,63560.83
2023-01-06 21:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,16.29,6.78,0.53,99704.06,883.04,83.75,564.91,284.11,1.38,266.09,0.32,0.0,0.0,63558.1
2023-01-06 22:00:00,"(34.048051, -118.254187)",era5,214.67,-8.0,16.69,6.75,0.52,99637.78,856.74,79.58,501.35,289.05,0.99,219.39,0.0,0.0,0.0,56681.16
